ecosystem,name,licenses
npm,css-box-shadow,MIT
docker,mesosphere/pause-busybox,
rubygems,yamler,
npm,@pnpm/read-modules-dir,MIT
npm,@types/eventemitter3,MIT
npm,tsoa,MIT
go,github.com/sourcegraph/conc,MIT
npm,netlify-cms-lib-auth,MIT
rubygems,will_paginate_mongoid,MIT
docker,arangodb/ubuntubuildarangodb3-x86_64,
pub,test,
npm,react-imask,MIT
rubygems,stal,MIT
docker,arm64v8/lightstreamer,
cocoapods,RTRootNavigationController,MIT
packagist,asimlqt/php-google-spreadsheet-client,Apache-2.0
rubygems,asciimath,MIT
npm,@types/mongodb-uri,MIT
docker,corpusops/pgrouting,
docker,resin/qemux86-64-alpine-golang,
go,cloud.google.com/go/websecurityscanner,Apache-2.0
npm,@turf/convex,MIT
npm,@types/react-scrollspy,MIT
docker,functions/sentimentanalysis,
packagist,phalcon/ide-stubs,BSD-3-Clause
go,cloud.google.com/go/iap,Apache-2.0
rubygems,animate-rails,MIT
bower,jstree,MIT
go,cloud.google.com/go/datastream,Apache-2.0
go,cloud.google.com/go/privatecatalog,Apache-2.0
go,cloud.google.com/go/gkeconnect,Apache-2.0
go,cloud.google.com/go/phishingprotection,Apache-2.0
rubygems,soap4r,
docker,frekele/maven,
npm,@project-serum/common,Apache-2.0
npm,@jupyterlab/property-inspector,BSD-3-Clause
rubygems,nio4r,"MIT,BSD-2-Clause"
hex,ex_aws,https://github.com/ex-aws/ex_aws
docker,rancher/galera-leader-proxy,
npm,@types/denodeify,MIT
maven,aspectj:aspectjweaver,Eclipse Public License - v 1.0
go,cloud.google.com/go/dataform,Apache-2.0
npm,@angular-eslint/schematics,MIT
rubygems,sorbet-result,MIT
docker,fnndsc/pl-med2img,
npm,d3-geo,ISC
npm,@types/ffprobe-static,MIT
docker,tianon/google-musicmanager,
npm,@types/mapbox__polyline,MIT
docker,apache/submarine,
npm,@astrojs/vue,MIT
openvsx,humao/rest-client,MIT
docker,arm32v7/yourls,
docker,springcommunity/spring-petclinic-rest,
npm,karma-webpack,MIT
alpine,gvfs,LGPL-2.0-or-later
alpine,libxau,MIT
alpine,krb5-libs,MIT
alpine,pcsc-lite-libs,BSD-3-clause AND BSD-2-clause AND ISC
alpine,networkmanager-elogind,GPL-2.0-or-later
alpine,grantleetheme,GPL-2.0-or-later AND LGPL-2.1-or-later
alpine,lmdb,OLDAP-2.8
npm,common-tags,MIT
docker,plugins/coverage,
npm,v-charts,MIT
go,github.com/aws/aws-sdk-go-v2/service/emr,Apache-2.0
docker,resin/intel-nuc-alpine-golang,
npm,@types/jssha,MIT
npm,@types/buffer-xor,MIT
cocoapods,TextFieldEffects,MIT
cocoapods,MintegralAdSDK,Mintegral
npm,eva-icons,MIT
go,cloud.google.com/go/policytroubleshooter,Apache-2.0
docker,apache/sharding-proxy,
rubygems,heap-profiler,MIT
npm,monitor-event-loop-delay,MIT
alpine,librsvg,LGPL
alpine,gstreamer0.10,LGPL
alpine,speex,BSD
alpine,libxt,custom
npm,croppie,MIT
npm,bundle,MIT
docker,cilium/cilium-runtime-dev,
docker,frison/dev,
docker,typo3/core-testing-php72,
npm,fast-extend,""
rubygems,sentry-ruby,MIT
rubygems,google-cloud-recaptcha_enterprise,Apache-2.0
packagist,zendframework/zend-loader,BSD-3-Clause
packagist,sybio/image-workshop,MIT
docker,tarantool/tarantool-operator,
rubygems,rantly,MIT
docker,i386/yourls,
docker,binhex/arch-code-server,
docker,inseefrlab/onyxia-rstudio,
rubygems,font-awesome-sass-rails,""
alpine,usbredir,GPL2+ LGPL2+
pypi,autodocsumm,Apache-2.0
npm,@snyk/lodash,MIT
docker,yandex/clickhouse-mysql-golang-client,
npm,gulp-rev,MIT
maven,org.redisson:redisson,Apache v2
pypi,pycaret,MIT
rubygems,escape_code,""
rubygems,doorkeeper-mongodb,MIT
rubygems,cms_scanner,MIT
rubygems,puppeteer-ruby,""
docker,ppc64le/yourls,
packagist,mollie/laravel-mollie,MIT
docker,azukiapp/azktcl,
npm,react-input-mask,MIT
npm,medium-zoom,MIT
npm,tns-core-modules,Apache-2.0
npm,@sentry/serverless,MIT
npm,@types/rsocket-types,MIT
docker,functions/haveibeenpwned,
rubygems,where_exists,MIT
cpan,Alien-Build,perl_5
npm,slug-component,MIT
npm,@types/bwip-js,MIT
npm,@vuepress/plugin-prismjs,MIT
go,github.com/reactivex/rxgo/v2,MIT
npm,@datorama/akita,Apache-2.0
npm,@napi-rs/triples,MIT
docker,amd64/nuxeo,
docker,mcstack88/withub-website-app,
docker,balenalib/imx8mm-var-dart-nrt-fedora-python,
docker,playaru/keycloak-russian,
npm,@types/app-module-path,MIT
npm,@types/delaunator,MIT
npm,@zilliz/milvus2-sdk-node,Apache-2.0
docker,advrisc/u12.04-imx6lbv3,
docker,kasmweb/libre-office,
npm,@commitlint/core,MIT
docker,balenalib/beaglebone-black-alpine-golang,
docker,ctomlins/freebayes_polish,
docker,dockersamples/wordsmith-api,
packagist,thecodingmachine/graphqlite,MIT
docker,resin/artik710-fedora-python,
docker,sourcegraph/postgres-12.6,
npm,@types/pouchdb-replication,MIT
npm,@aws-cdk/aws-elasticsearch,Apache-2.0
npm,sitemap,MIT
npm,@sailshq/express,MIT
docker,kubesphere/builder-maven,
docker,camptocamp/demo-config,
rubygems,mobile-fu,""
docker,datawire/ambassador-operator,
packagist,iio/libmergepdf,WTFPL
docker,linuxkit/memlogd,
maven,org.apache.flink:flink-streaming-scala_2.11,"The Apache Software License, Version 2.0"
pypi,ujson,""
npm,@aws-sdk/client-eventbridge,Apache-2.0
pypi,torchmetrics,Apache-2.0
pypi,apache-airflow-providers-microsoft-mssql,""
npm,await-to-js,MIT
rubygems,httpx,Apache 2.0
rubygems,dropbox-sdk,MIT
docker,camptocamp/mapfish-print-logs,
npm,sqs-consumer,Apache-2.0
packagist,exeu/apai-io,Apache-2.0
npm,carlo,Apache-2.0
go,github.com/elastic/go-elasticsearch/v5,Apache-2.0
docker,silkeh/latex,
npm,xgplayer,MIT
docker,rancher/mesos-master,
maven,com.yahoo.datasketches:sketches-core,"Apache License, Version 2.0"
packagist,spatie/url-signer,MIT
pypi,aws-cdk.aws-route53,Apache-2.0
rubygems,sfn,Apache-2.0
alpine,libcdio,GPL-3.0-or-later
alpine,lua5.1-libs,MIT
alpine,xcb-util-keysyms,MIT
alpine,kcalendarcore,LGPL-2.0-or-later
alpine,gnome-desktop,GPL-2.0-or-later AND LGPL-2.1-or-later
alpine,libtirpc,BSD-3-Clause
alpine,libqca,LGPL-2.1-or-later
alpine,llvm10-libs,Apache-2.0
alpine,php7-mbstring,PHP-3.01 BSD-3-Clause LGPL-2.0-or-later MIT Zend-2.0
alpine,upower,GPL-2.0-or-later
alpine,wayland-libs-cursor,MIT
alpine,libnl3,LGPL-2.1-or-later
alpine,akonadi-contacts,LGPL-2.1
alpine,speexdsp,BSD-3-Clause
alpine,bluez-libs,GPL-2.0-or-later
alpine,xcb-util-image,MIT
alpine,librevenge,MPL-2.0
npm,@types/cli-table2,MIT
go,github.com/aws/aws-sdk-go-v2/service/kafka,Apache-2.0
docker,ppc64le/httpd,
docker,axemann/urbackup-server,
pypi,python-augeas,""
rubygems,prawn-rails,MIT
go,github.com/gogf/gf/contrib/drivers/pgsql/v2,MIT
npm,evergreen-ui,MIT
docker,acala/eth-rpc-adapter,
npm,@uppy/instagram,MIT
npm,monaco-themes,MIT
rubygems,sensu-plugins-process-checks,MIT
rubygems,resque-loner,MIT
rubygems,soapforce,MIT
docker,arm64v8/postfixadmin,
rubygems,opencensus-stackdriver,Apache-2.0
rubygems,declarative_authorization,""
docker,harisekhon/presto,
rubygems,searchjoy,MIT
docker,klaemo/couchdb-ssl,
alpine,unixodbc,LGPL2+
alpine,perl-list-moreutils,GPL PerlArtistic
alpine,libxapian,GPL2+
alpine,libelf,GPL
alpine,gpgme,GPL
docker,fnndsc/pfioh,
maven,org.jscience:jscience,"The Apache Software License, Version 2.0"
docker,anatolelucet/neovim,
docker,arm32v7/postfixadmin,
go,github.com/go-flutter-desktop/go-flutter,BSD-3-Clause
docker,adorsys/ci-helm,
npm,@visx/xychart,MIT
docker,balenalib/stem-x86-32-openjdk,
clojars,compojure,Eclipse Public License
docker,tutum/metrics,
rubygems,sassc-rails,MIT
rubygems,gitlab-grit,MIT
rubygems,google-cloud-tasks-v2,Apache-2.0
docker,containous/docker-etcd,
docker,resin/artik710-fedora-openjdk,
go,github.com/containers/image/v5,Apache-2.0
docker,fnndsc/pl-dircopy,
docker,i386/postfixadmin,
npm,@builder.io/qwik,MIT
maven,org.apache.karaf:apache-karaf,"Apache-2.0,Apache-2.0"
cocoapods,RxSwiftExt,MIT
npm,transform-runtime,ISC
docker,balenalib/spacely-tx2-alpine-node,
docker,mesosphere/dcos-ansible-bundle,
npm,@wordpress/autop,GPL-2.0-or-later
docker,tutum/riak,
rubygems,aaronh-chronic,
go,github.com/Mrs4s/go-cqhttp,AGPL-3.0
npm,@nestjs/typeorm,MIT
npm,@size-limit/preset-app,MIT
docker,ethereum/solidity-buildpack-deps,
rubygems,stripe,MIT
rubygems,gdk_pixbuf2,LGPL-2.1-or-later
pypi,aws-cdk.aws-elasticloadbalancingv2,Apache-2.0
npm,@alicloud/tea-util,Apache-2.0
go,github.com/google/martian/v3,Apache-2.0
rubygems,griddler-mailgun,MIT
hackage,websockets,BSD-3-Clause
nuget,magic.signals.contracts,GPL-3.0-only
docker,levoai/satellite,
rubygems,rubydns,MIT
docker,devkitpro/toolchain-base,
npm,pa11y,LGPL-3.0-only
docker,duckietown/dt-commons,
npm,c8,ISC
rubygems,ruby-terraform,MIT
alpine,net-snmp-agent-libs,Net-SNMP
alpine,gcr-base,LGPL-2.0-or-later
alpine,openssh-client-default,BSD
alpine,krb5-libs,MIT
alpine,libweston,MIT
alpine,kcalutils,LGPL-2.0-or-later
alpine,libogg,BSD-3-Clause
alpine,dbus-x11,AFL-2.1 OR GPL-2.0-or-later
alpine,xcb-util-keysyms,MIT
alpine,libedit,BSD-3-Clause
alpine,libxapian,GPL-2.0-or-later
alpine,php7-session,PHP-3.01 BSD-3-Clause LGPL-2.0-or-later MIT Zend-2.0
alpine,php7-pecl-uploadprogress,PHP-3.01
packagist,spomky-labs/base64url,MIT
packagist,bandwidth-throttle/token-bucket,WTFPL
rubygems,puppet-lint-strict_indent-check,MPL-2.0
packagist,spatie/ssh,MIT
rubygems,name_of_person,MIT
hex,gun,ISC
docker,thefoundation/hocker,
go,github.com/square/go-jose/v3,Apache-2.0
maven,com.alibaba:dubbo,"Apache-2.0,Apache-2.0"
maven,org.apache.iceberg:iceberg-core,"The Apache Software License, Version 2.0"
npm,node-idevice,BSD
docker,resin/beaglebone-green-python,
npm,vis-network,(Apache-2.0 OR MIT)
docker,ekino/ci-golang,
docker,datasense/upgrade,
packagist,symfony/polyfill-ctype,MIT
docker,dapriosamples/distributed-calculator-react-calculator,
conda,tornado,Apache-2.0
npm,object-fit-images,MIT
npm,@parcel/packager-js,MIT
rubygems,razorpay,MIT
docker,ppc64le/postfixadmin,
npm,flux-standard-action,MIT
docker,buildstream/buildstream,
docker,certbot/dns-luadns,
docker,dellemc/powerprotect-k8s-controller,
npm,@types/charm,MIT
rubygems,i18n-recursive-lookup,""
npm,push.js,MIT
rubygems,rom-repository,MIT
actions,peter-evans/find-comment,mit
alpine,gobject-introspection,LGPL GPL
alpine,polkit,LGPL
alpine,boost-filesystem,custom
alpine,libsoup,LGPL2+
alpine,lua5.1-dev,MIT
alpine,nss,MPL GPL
nuget,ironruby,""
go,github.com/peterbourgon/diskv,MIT
npm,twin.macro,MIT
npm,JSON,""
rubygems,capybara-lockstep,MIT
docker,yandex/clickhouse-mysql-js-client,
alpine,py3-bayesian-optimization-pyc,MIT
docker,riftbit/icecast,
npm,eslint-plugin-testing-library,MIT
rubygems,jquery-atwho-rails,""
npm,@syncfusion/ej2-pdf-export,SEE LICENSE IN license
npm,nib,MIT
openvsx,ms-vscode/vscode-js-profile-table,MIT
npm,@vuepress/plugin-pwa,MIT
docker,entando/fsi-cc-dispute-customer,
npm,webgl-constants,""
npm,pyodide,MPL-2.0
npm,postcss-pxtorem,MIT
alpine,virglrenderer,MIT
alpine,libuv,MIT BSD ISC
alpine,usbredir,GPL-2.0-or-later LGPL-2.1-or-later
alpine,net-snmp-libs,GPL
alpine,jack,GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later
alpine,libgpg-error,GPL-2.0-or-later LGPL-2.1-or-later
alpine,ca-certificates,MPL-2.0 GPL-2.0-or-later
alpine,gpgme,LGPL-2.1-or-later GPL-3.0-or-later
alpine,dconf,LGPL-2.1-or-later
docker,gander/dev,
docker,duckietown/aido-base-python3,
npm,yamljs,MIT
go,github.com/open-telemetry/opentelemetry-collector-contrib/receiver/sqlserverreceiver,Apache-2.0
npm,@tiptap/extension-font-family,MIT
docker,resin/artik533s-alpine-python,
npm,@styled-system/layout,MIT
rubygems,prawnto_2,""
maven,org.apache.flink:flink-table-common,"The Apache Software License, Version 2.0"
pypi,delta-spark,Apache-2.0
packagist,ublaboo/datagrid,MIT
rubygems,spreadsheet,GPL-3.0
maven,org.jamon:jamon-runtime,Mozilla Public License Version 2.0
carthage,SVProgressHUD/SVProgressHUD,mit
pypi,gsutil,Apache 2.0
npm,safe-replace,(MIT OR Apache-2.0)
docker,jaegertracing/jaeger-opentelemetry-collector-snapshot,
docker,rancher/jetstack-cert-manager-controller,
docker,doejgi/metatlas_shifter,
npm,@parcel/transformer-json,MIT
packagist,arcanedev/support,MIT
rubygems,rom-sql,MIT
npm,rc-menu,MIT
npm,rc-field-form,MIT
npm,@types/rdf-js,MIT
rubygems,pokitdok-ruby,MIT
cocoapods,CocoaMQTT,MIT
npm,devextreme,SEE LICENSE IN README.md
go,gorgonia.org/gorgonia,Apache-2.0
docker,yandex/clickhouse-mysql-java-client,
packagist,cyrildewit/eloquent-viewable,MIT
go,github.com/gofrs/uuid,MIT
go,github.com/faiface/pixel,MIT
npm,@unocss/preset-web-fonts,MIT
rubygems,draper-cancancan,MIT
rubygems,aws-sdk-efs,Apache-2.0
npm,@toast-ui/react-editor,MIT
maven,org.simpleframework:simple,"The Apache Software License, Version 2.0"
pub,mobx_codegen,
npm,@dcloudio/uni-mp-360,Apache-2.0
rubygems,sensu-extension,MIT
maven,nu.validator.htmlparser:htmlparser,"The MIT License,The (New) BSD License"
docker,resin/intel-nuc-golang,
spack,libsm,[]
spack,py-biopython,[]
spack,r-r6,[]
spack,samtools,[]
packagist,paragonie/csp-builder,MIT
docker,openshift/origin-artifacts,
rubygems,fastlane-plugin-brew,MIT
packagist,yiidoc/yii2-redactor,BSD-3-Clause
alpine,py3-bayesian-optimization,MIT
rubygems,jsonapi-serializable,MIT
docker,ngosang/restic-exporter,
npm,@unocss/config,MIT
npm,xmlbuilder,MIT
docker,ejplatform/python,
docker,geerlingguy/docker-fedora31-ansible,
docker,prom/blackbox-exporter-linux-arm64,
docker,balenalib/imx8mm-var-dart-plt-fedora-node,
rubygems,erb2haml,""
pypi,aws-cdk.aws-ssm,Apache-2.0
npm,@types/osenv,MIT
pypi,tf-nightly,Apache 2.0
docker,pokeapi/pokeapi,
npm,node-config,""
bower,waypoints,
rubygems,logstash-input-s3-sns-sqs,Apache-2.0
npm,@types/launchpad,MIT
cocoapods,Dollar,MIT
npm,nswag,MIT
go,git.schwanenlied.me/yawning/bsaes.git,MIT
go,github.com/knadh/koanf,MIT
go,github.com/open-telemetry/opentelemetry-collector-contrib/receiver/windowseventlogreceiver,Apache-2.0
go,github.com/open-telemetry/opentelemetry-collector-contrib/receiver/couchdbreceiver,Apache-2.0
go,github.com/DataDog/datadog-agent/pkg/otlp/model,Apache-2.0
docker,amazon/aws-sam-cli-build-image-go1.x,
maven,org.apache.axis2:axis2-transport-local,"Apache-2.0,Apache-2.0"
rubygems,resque-heroku-signals,MIT
npm,babel-plugin-recharts,MIT
go,github.com/pulumi/pulumi/pkg/v2,Apache-2.0
docker,kong/kuma-init,
docker,resin/odroid-xu4-python,
npm,markdown-loader-jest,ISC
conda,grpcio,Apache-2.0
docker,tianon/xen-orchestra,
pypi,aws-cdk.aws-certificatemanager,Apache-2.0
hackage,optparse-applicative,BSD-3-Clause
npm,@chakra-ui/react-use-event-listener,MIT
npm,@open-wc/semantic-dom-diff,MIT
docker,resin/raspberrypi3-fedora,
npm,@tiptap/extension-collaboration,MIT
docker,homeassistant/aarch64-addon-nginx_proxy,
npm,@types/lodash.at,MIT
docker,adeptiainc/adeptia-connect-runtime,
maven,org.springframework.boot:spring-boot-starter-quartz,"Apache License, Version 2.0"
npm,copy-text-to-clipboard,MIT
npm,fast-memoize,MIT
maven,org.jetbrains.kotlin:kotlin-script-runtime,Apache-2.0
docker,yandex/clickhouse-mysql-php-client,
npm,react-native-view-shot,MIT
docker,arungupta/couchbase-javaee,
cocoapods,HaishinKit,New BSD
docker,diamol/gogs,
docker,airbyte/destination-local-json,
cocoapods,LibTorch-Lite,BSD
pypi,mozlog,Mozilla Public License 2.0 (MPL 2.0)
docker,lldap/lldap,
rubygems,fog-cloudstack,MIT
docker,resin/artik710-fedora-buildpack-deps,
docker,hypriot/qemu-register,
docker,kaixhin/torch,
rubygems,caracal,MIT
npm,react-windowed-select,MIT
npm,@types/async-redis,MIT
docker,kong/nightly-ingress-controller,
npm,@next-auth/typeorm-legacy-adapter,ISC
docker,ustcmirror/aptsync,
npm,retry,MIT
packagist,coenjacobs/mozart,MIT
docker,sitespeedio/visualmetrics,
npm,@types/rc-slider,MIT
rubygems,rebase_attr,UNLICENSE
docker,droptica/php-apache,
docker,corpusops/ruby,
npm,unimodules-app-loader,MIT
docker,ongres/postgres-util,
docker,duckietown/dt-device-health,
pypi,opentelemetry-exporter-otlp-proto-http,""
cpan,Test-Class,perl_5
packagist,sentry/sdk,MIT
docker,levoai/ion,
npm,victory-bar,MIT
nuget,vssdk.textmanager.interop,""
rubygems,poppler,LGPL-2.1-or-later
packagist,spatie/valuestore,MIT
docker,goharbor/harbor-exporter-base,
npm,@types/http-terminator,MIT
rubygems,danger-rubocop,MIT
alpine,jq,MIT
npm,vinyl,MIT
packagist,dusank/knapsack,MIT
docker,rancher/galera-conf,
docker,balenalib/npe-x500-m3-alpine-openjdk,
packagist,hubspot/hubspot-php,Apache-2.0
docker,edxops/discovery-dev,
docker,amd64/consul,
go,github.com/zserge/lorca,MIT
rubygems,require-hooks,MIT
npm,jsdoc-to-markdown,MIT
npm,@builder.io/react,MIT
pypi,pygments,BSD-2-Clause
rubygems,grape-active_model_serializers,MIT
rubygems,fluent-plugin-gcs,Apache-2.0
docker,arm32v6/joomla,
docker,amd64/cassandra,
docker,jess/htop,
npm,@types/blob-stream,MIT
pypi,graphviz,""
rubygems,aws-sdk-databasemigrationservice,Apache-2.0
docker,resin/artik530-alpine-golang,
docker,openzipkin/zipkin-azure,
npm,@lingui/macro,MIT
npm,@vuepress/plugin-palette,MIT
docker,mesosphere/whiteout,
rubygems,knife-solo,""
npm,s3-deploy,MIT
rubygems,rails_warden,""
docker,homeassistant/tinker-homeassistant,
npm,react-colorful,MIT
docker,giantswarm/aws-cni,
docker,jlesage/alpine-abuild,
npm,@types/koa-convert,MIT
npm,react-class,MIT
cocoapods,SwiftSpinner,MIT
npm,lite-server,MIT
rubygems,uk_postcode,MIT
docker,scalingo/scalingo-20,
docker,antrea/codegen,
rubygems,slop,MIT
docker,sixeyed/nginx,
npm,@snowpack/plugin-babel,MIT
rubygems,github-authentication,MIT
rubygems,aws-sdk-states,Apache-2.0
docker,octoblu/meshblu-core-protocol-adapter-mqtt,
npm,@vanilla-extract/webpack-plugin,MIT
pypi,urwid,LGPL-2.1-only
npm,@types/xml-js,MIT
docker,cilium/istio_pilot,
docker,joseluisq/rust-linux-darwin-builder,
cocoapods,SCLAlertView-Objective-C,MIT
docker,balenalib/nitrogen6xq2g-alpine-openjdk,
npm,@changesets/changelog-github,MIT
npm,randexp,MIT
docker,yandex/clickhouse-postgresql-java-client,
packagist,jms/payment-core-bundle,Apache2
rubygems,google-cloud-dns,Apache-2.0
packagist,ignited/laravel-omnipay,MIT
alpine,iptables,GPL2+
alpine,sems,GPLv2+
alpine,perl-uri,PerlArtistic
alpine,gdbm,GPL
npm,@reach/skip-nav,MIT
docker,pulp/pulp-ci-centos,
packagist,mpratt/embera,MIT
rubygems,rspec_json_schema_matcher,ISC
docker,duckietown/dt-files-api,
maven,org.swinglabs.swingx:swingx-all,Lesser General Public License (LGPL)
npm,@vercel/frameworks,Apache-2.0
npm,@types/ckeditor__ckeditor5-core,MIT
npm,@algolia/client-search,MIT
rubygems,backbone-rails,""
rubygems,notifications-ruby-client,""
npm,@cypress/webpack-batteries-included-preprocessor,MIT
bioconductor,VariantAnnotation,Artistic-2.0
docker,1and1internet/ubuntu-graphite-grafana,
docker,osrf/subt-virtual-testbed,
npm,node-http2,MIT
npm,@wordpress/editor,GPL-2.0-or-later
docker,kasmweb/thunderbird,
npm,page-wrapping,MIT
cpan,Data-Dump,perl_5
npm,prisma-yml,Apache-2.0
docker,riftbit/coredns,
npm,@microsoft/fast-foundation,MIT
rubygems,doorkeeper-grants_assertion,MIT
rubygems,redmine_extensions,GPL-2.0
npm,@lingui/react,MIT
docker,resin/raspberry-pi2-alpine-python,
npm,@appium/base-driver,Apache-2.0
docker,unidata/xsede-jetstream,
docker,duckietown/dt-device-proxy,
maven,org.apache.kafka:kafka-streams,"The Apache License, Version 2.0"
npm,@progress/kendo-angular-label,SEE LICENSE IN LICENSE.md
rubygems,rubocop-github,MIT
docker,camptocamp/jenkins-conf,
npm,@size-limit/time,MIT
pypi,sigopt,MIT License
npm,@nguniversal/common,MIT
go,github.com/getsentry/sentry-go,MIT
rubygems,sem_version,MIT
docker,slpcat/percona-5.6,
cpan,Archive-Zip,perl_5
go,gopkg.in/ory-am/dockertest.v2,Apache-2.0
openvsx,coderoad/coderoad,AGPL-3.0
rubygems,diffy,MIT
packagist,symfony/mercure-bundle,MIT
npm,ra-input-rich-text,MIT
npm,@solana/spl-token-registry,Apache
docker,myoung34/tilty,
rubygems,lita-default-handlers,MIT
npm,@tensorflow-models/universal-sentence-encoder,Apache-2.0
rubygems,i18n-debug,MIT
docker,dclong/jupyterhub,
npm,ember-invoke-action,MIT
